class_label,hex_id,imgs_per_cell,latitude_mean,longitude_mean
6825,12a4a25f,165,41.37861732121212,2.1682155090909108
6826,48760c4,891,51.45306432211001,-0.30630466105499426
6827,2c4,192,-16.722842697916665,122.47465063020843
6828,89c6c1,336,39.986233235119045,-75.28691718154765
6829,465bc,190,58.52271562105262,14.825811189473676
6830,85ce3,154,19.158509629870142,-98.65972509740251
6831,4786c74,361,45.511863445983415,9.217576747922433
6832,8881,422,33.77431883175351,-89.10838459952612
6833,89c35,263,41.30929831558935,-74.78008512167298
6834,47e34,371,47.689040619946084,1.086390838274933
6835,88f51c,207,33.78590915458934,-84.49980852173913
6836,33a1,319,13.132961347962382,123.81608829780555
6837,47a859,315,52.43722797460323,13.174907828571436
6838,89b7b781,289,38.88762331141871,-77.01332038062276
6839,0d5f4,191,41.022812125654426,-0.2331398219895289
6840,808585c,659,37.8295439544765,-122.51561036570581
6841,0d2464e1,392,41.14145697448983,-8.612565260204082
6842,466d314,148,63.44362558783784,10.413874959459458
6843,47c60bc,360,52.31995769166669,4.94019225555555
6844,808580864,441,37.784960809523774,-122.40585756462605
6845,8644cbc,198,30.36992342424244,-97.72800320202025
6846,12d2f,586,44.23451057849827,8.385743972696243
6847,14cab84,383,40.99925509660576,29.01976643342038
6848,47e665c,213,48.910392812206624,2.2613767558685476
6849,3ae244,53,6.765677584905663,79.89467516981131
6850,47d64,206,53.501051281553444,0.13079683495145636
6851,47c3c46c,151,50.83481854966887,4.3373703708609295
6852,0d1269,226,37.42404053097345,-5.938993778761056
6853,880e2cdc,132,41.88228159090908,-87.65220838636367
6854,12a4a2bc,430,41.40454019999999,2.1581098511627883
6855,12965,416,39.44413252163459,3.2455572860576924
6856,31cc1,154,3.4259155844155806,101.8045200454546
6857,89b624,176,39.22647948863638,-77.45390253977271
6858,34040063,773,22.284621595084047,114.15870185769732
6859,14957,811,36.407604912453806,28.197370610357538
6860,47e66e20f,139,48.85810386330943,2.341026920863308
6861,89c25998c,697,40.73533492682936,-73.99068756958395
6862,478f1,639,46.418430752738615,7.675417233176841
6863,89acf1,188,35.861998872340436,-78.77895055851063
6864,478954,293,45.92843547440275,6.758311556313994
6865,47b0749,222,52.37811732882883,9.7123073018018
6866,150329dc,341,31.787178478005803,35.218833079179056
6867,36a3,113,25.832285380530973,110.0934805486726
6868,85890c,922,14.558420270065081,-90.72681479826453
6869,132a2f,116,43.381841189655184,11.213028465517242
6870,8c051c,466,18.34307730042917,-64.93821218025747
6871,12a491,233,41.47364987124463,2.0266788240343288
6872,477f5f7,150,45.419709566666654,10.981027233333338
6873,30e29ef,451,13.741751044345916,100.56039366962311
6874,89c804d,281,39.322101003558714,-76.62522440569403
6875,0d19333,173,38.74206156069364,-9.174399485549124
6876,809b3,335,38.768757994029876,-121.33179126268651
6877,7c006d9,444,21.28778429729731,-157.82464103828855
6878,80857ef,214,37.857181434579424,-122.2946819766355
6879,47a84f4,471,52.47934712101906,13.471594944798287
6880,0d6a0ac,66,39.87479518181819,-4.037131893939393
6881,89b1111,447,37.53278308724828,-77.43369359731544
6882,8c2ac,411,10.381151111922145,-66.96881939659364
6883,487604c5c,356,51.50290946348312,-0.1248769691011236
6884,4876049,361,51.48528286426592,-0.10679557617728537
6885,89c6c88c,226,39.950629924778774,-75.13859596460173
6886,46504,324,57.38219377160496,12.60575002160494
6887,468c774,120,60.42931335,22.26771675000001
6888,54a9,192,43.975197046874996,-114.73769183854169
6889,463f4,218,59.86638284862386,8.547365779816515
6890,3bbff,446,15.622379639013442,73.7390227780269
6891,80dd2b,426,33.87254055164315,-117.98379328873241
6892,47ae4,231,53.191304588744586,10.863425541125542
6893,465f87,167,59.41284500598804,18.398189413173668
6894,89b7b7b4,500,38.902065327999985,-77.04927813600013
6895,487bb5,297,53.42337260606056,-2.0925655420875415
6896,8834f25,272,40.46797109926474,-79.9541829669118
6897,8819bc,71,42.89980229577464,-85.83505104225353
6898,880fac,398,42.00916560301511,-88.06722985427147
6899,4887c783,285,55.94359235438595,-3.187062810526318
6900,80dbd,237,33.08412057805905,-116.57686152320666
6901,132cb4,498,44.24002421285142,12.368020006024096
6902,8e54,376,9.002046018617019,-78.04686999734034
6903,48718ddc,331,51.45778720845923,-2.6029430392749258
6904,89d3c,360,42.79645246388884,-78.22270132777777
6905,4741dc14,698,47.504372028653385,19.04738832521489
6906,0d3b4,258,41.26618332558141,-7.474655406976746
6907,8e3b,211,3.0058765165876795,-75.80603545971562
6908,80c8c24,116,36.197716362068974,-115.16345593103455
6909,480a7,454,49.261170427312805,-0.18886457929515443
6910,56cd,554,63.4518699819495,-149.86375275631775
6911,12a474,131,41.332159000000026,1.6062969389312975
6912,89c25853,572,40.75794932867135,-73.99092331992982
6913,549fc,333,46.82279779279278,-117.14690322222228
6914,477ff4,161,44.71174108695654,10.817710614906826
6915,1331f,624,42.850295802884624,13.666289160256396
6916,468b,719,60.31011461057029,21.127297787204483
6917,89e37d,207,42.22962147826087,-71.03987947826086
6918,4cc91a7,573,45.49185732809776,-73.57395349912743
6919,47c77,393,51.75957347582702,6.202824839694655
6920,3442a1,111,25.08167313513514,121.30466997297296
6921,3b087,607,9.927509360790763,76.28265271169685
6922,47efc,188,47.67814761170212,2.9268311276595744
6923,477eafc,176,45.41222017613637,12.366827221590915
6924,47e66d9,896,48.86253362946423,2.3953276886160686
6925,47a84e3c,338,52.511422047337284,13.425891736686388
6926,4887c7f,448,55.97066955580356,-3.1958791517857135
6927,4652c,632,55.28062868037978,11.943958273734177
6928,48cb,69,65.32609301449277,-13.931153608695658
6929,47e671e0c,228,48.85271482894734,2.345912785087719
6930,469624,160,59.74709039374998,30.394176687500003
6931,8081c,399,39.39359917543861,-123.60441355388461
6932,883ac,450,42.02413363999995,-82.60917644666688
6933,4876055b,488,51.501364483606594,-0.1780401372950818
6934,47a89,335,52.24543854626868,12.90070359402985
6935,60188ec7,303,35.71086980858086,139.79667116501645
6936,12a4a2f84,235,41.3823437914894,2.1759352382978716
6937,3be7b,705,19.20690285815599,72.87555226666666
6938,40bc,492,44.32485650813009,28.831361386178887
6939,31c4,287,2.7599291324041846,104.22032200696846
6940,949,747,-21.449828234270413,-52.190868326639794
6941,4713c,653,49.74178461868296,18.097452897396636
6942,47b07c,129,52.43155125581393,9.42537357364341
6943,88e4c,503,30.948962335984113,-81.42991800397611
6944,8644b5d,208,30.26566875,-97.71235778365386
6945,479714,65,48.81138660000001,8.475329938461535
6946,886466b,349,36.14803737822346,-86.80907304011464
6947,390ce1,96,28.510396343749978,77.23286022916668
6948,89c2f63c,778,40.80647806683798,-73.9631526773779
6949,487bb7,340,53.512669402941206,-2.1111916823529406
6950,369c,415,28.719949375903674,110.52905122650606
6951,487e7c,796,54.85160439447236,-1.597267983668341
6952,4879dc,286,52.74408187762236,-1.150452818181818
6953,951979c,416,-30.024532201923115,-51.207212620192394
6954,89e37085c,413,42.360309072639126,-71.05699414285701
6955,12a498d,105,41.35289261904761,2.115026942857143
6956,9105b,318,-12.17494126100628,-76.99131604402523
6957,89acec,666,35.87674594894903,-78.89919232282274
6958,47b244,178,54.0661713483146,10.270496966292132
6959,876c7b,238,39.772711210084076,-104.89354044117644
6960,4653d,224,56.02013757142862,13.058715825892852
6961,477eb1d7f,198,45.43380024747474,12.341003419191916
6962,1829,534,-0.46034763483146085,36.32411147378273
6963,47e66e29,321,48.85975424922123,2.3313544236760144
6964,12d31,245,44.33176100816327,8.53083245306123
6965,54894,231,48.88258338095241,-125.33857031601728
6966,89e3709f,334,42.356441458083815,-71.07013273353286
6967,132b5,609,44.25503995402299,11.897211129720853
6968,487604c1,135,51.496152044444436,-0.12069489629629626
6969,915dc,486,-16.05788838683128,-69.16233706995885
6970,182f0c,60,-1.366817066666667,36.836932049999994
6971,478c652c,650,46.20302172307689,6.146768839999999
6972,88388ed,379,39.98168925329818,-83.00577662532982
6973,12a45,583,41.67474855403085,1.7674701938250437
6974,48761bd,477,51.59145299580711,-0.12939069392033548
6975,478e8c,270,46.55641649629631,7.087663837037029
6976,808fe4,248,37.69634870564516,-121.75343184677415
6977,47a84ec,686,52.50645605685128,13.47438234548104
6978,47e84,438,49.627095285388144,3.2625730730593596
6979,47c609b84,290,52.37590016551731,4.897910262068965
6980,46920bc9,299,60.16416630434789,24.94507881270908
6981,47bac,804,52.05286526990054,9.63927836318408
6982,16c,306,14.094557846405227,32.12599676470587
6983,89ac7,145,35.59316237931032,-78.50014900689663
6984,89c6c894,131,39.9423370076336,-75.13599408396946
6985,463cf4,60,60.24130896666666,5.281619633333334
6986,8ecc,625,20.47646232800001,-75.66004062879998
6987,54847,77,49.16176397402597,-121.68361374025969
6988,48771c4,755,52.075401880794665,-1.0207084860927165
6989,880e5c,219,41.68635250684933,-88.08868669863013
6990,6b0d5c,165,-33.63825683636362,151.1054723818181
6991,80dca4,222,33.87597604054049,-117.22581980180175
6992,808579c,71,37.93608061971829,-122.29428387323941
6993,89c9f,544,39.507325393382395,-77.73387671323542
6994,89c2597c,256,40.72095679687499,-73.97862300781252
6995,0d126c04,575,37.395144918260804,-5.990320925217398
6996,935a3ac,810,-15.798861029629657,-47.89824409259276
6997,54845,299,49.03573391638794,-121.98756378595323
6998,465f77f4,376,59.3091539920212,18.074920949468073
6999,4799c1,130,48.726635738461546,9.309936876923073
7000,47c609c0c,295,52.3708692915254,4.893839142372877
7001,80834,700,39.63750011000002,-121.9283544985715
7002,53713,70,51.17906744285717,-114.72554905714286
7003,86afc,139,24.07490448201437,-110.20851373381298
7004,48787,402,53.22492259203979,-0.1458401791044777
7005,487604d34,376,51.513731933510684,-0.13403495744680885
7006,6b914c,150,-27.582162006666653,152.9363784399999
7007,35f0c,614,40.26872533550491,116.15059838925077
7008,476cf,133,48.269879300751896,16.932344842105262
7009,0d71fcb64,303,37.17705448184819,-3.587791501650161
7010,8623,171,29.927424561403505,-91.98793174269005
7011,132f604d,756,41.89513644312171,12.482324511904789
7012,8924,792,26.253484535353536,-77.90023562626273
7013,31da184,655,1.3072473160305333,103.88926348396981
7014,468dec,119,60.29859203361345,24.46688489075631
7015,89b7c81,370,38.93400936486481,-77.02612477297299
7016,874d4,105,40.29200631428572,-111.99340958095239
7017,1831,165,-2.6343711030303028,37.10963886666671
7018,48d6b,408,64.31315835539218,-20.199831997549012
7019,47825,391,46.23242537340159,10.756405035805631
7020,80dbe4,125,32.897023448000006,-116.9433686
7021,6ab0dc,390,-34.99696967435898,138.5193084769233
7022,134c0b32c,470,42.64147090212766,18.108894451063787
7023,47e671f4,487,48.843172696098485,2.3594810205338788
7024,548673b,375,49.26368655733329,-123.15242027999993
7025,549015b,465,47.65625030322581,-122.36399287526878
7026,8751,249,41.17480731726906,-110.67183959839369
7027,476dab,264,48.141230079545494,16.445054886363646
7028,12bae74,243,41.98091776543207,2.8091436090534985
7029,132f6057,187,41.9060420909091,12.475815684491973
7030,323d,89,5.105273044943821,116.51225188764053
7031,2a3c,332,-34.81830176204819,117.23060097590358
7032,89c263,131,40.73414316030534,-73.711624389313
7033,880e54,882,41.81448119161,-88.09887269501144
7034,91d59ac,240,-0.16560228749999995,-78.50087947083327
7035,89c2599a4,221,40.73043593665157,-73.99335103167422
7036,133f4,264,39.8156322537879,16.055236420454538
7037,88d9b484,299,25.792288568561887,-80.13554166889634
7038,35f052e4,482,39.925624360995855,116.39049330290447
7039,46fd5,77,54.059441688311686,19.09513781818182
7040,6000fc,246,34.81102231707316,135.50395756910584
7041,6019d,189,34.92601283068782,139.10125877777776
7042,30d4,883,20.028439219705493,99.59924031483585
7043,5490124,135,47.707848459259296,-122.22241092592586
7044,87135c,331,38.80469977039273,-104.8730450090633
7045,486f7,751,52.44017761384816,-4.077425189081238
7046,8805197,379,43.044916612137214,-87.91841612401056
7047,48760a4,55,51.36899780000002,-0.30295360000000005
7048,48761b325,102,51.51851274509804,-0.12686354901960786
7049,880e2ca54,198,41.88398218686867,-87.6274280707071
7050,48723c,320,51.107017943750016,-2.5956846562499933
7051,87684,118,41.32992170338982,-106.24350301694905
7052,47b1f,145,53.4511238827586,10.319552627586207
7053,0d0dc4,331,36.68662045015103,-6.135358338368573
7054,88e7809f,409,28.416998075794602,-81.58083763814197
7055,601ec,447,36.155065465324405,139.10164148769582
7056,46ddf,123,54.64052883739838,24.930003926829265
7057,8629,692,32.3214137153179,-90.33043145086717
7058,88f5045,663,33.78782417797891,-84.38584102564089
7059,4797c14,826,49.41363682566577,8.697297062953984
7060,12aebbc,121,43.579978157024804,1.429352760330578
7061,465f787,85,59.30719616470587,18.139355294117642
7062,35f0537,116,39.956317801724154,116.38239472413788
7063,87525,402,40.77890936069651,-111.82707426368161
7064,47a851e5,268,52.53002567537312,13.400152682835808
7065,96ad,198,-22.30130590404043,-69.5476501767677
7066,12aea4,200,43.644403544999975,1.42453059
7067,80c2c0c,793,34.11570783732663,-118.28105549810849
7068,5486717d,297,49.277362235690234,-123.11314334006731
7069,80d95359,278,32.71289501798562,-117.15959037410077
7070,48761b2dc,122,51.51893909016386,-0.13102977868852472
7071,0d1933b,309,38.74133611003234,-9.1395882750809
7072,132f60664,890,41.902379566292126,12.456818031460646
7073,89e804,95,41.22799195789473,-73.36147686315792
7074,479cb,400,47.16747546,10.233333977499992
7075,3125,952,18.336707047268852,102.54281378676463
7076,4865f,167,52.81458543712577,-4.644552868263473
7077,4634,416,58.04658050480764,7.414638653846148
7078,48795cc,132,53.789653825757554,-1.4614188863636357
7079,12d3434,118,44.391224728813576,8.988747008474574
7080,89c25a164,247,40.70574232388661,-74.00849217408903
7081,009bd1,145,-23.009640310344828,-43.31247418620688
7082,8640c7,282,29.80031535460995,-95.42299231560285
7083,0d1ec9,392,38.68605990561228,-9.31759940816328
7084,0715,166,-12.618423783132535,-38.93036790361445
7085,916dd6c,67,-13.504828910447765,-72.01578692537313
7086,6018efc,270,35.69246276296299,139.5575828481481
7087,3684,354,31.318837920903924,110.98740178248575
7088,0c6054,180,32.72548482777778,-17.156464611111108
7089,96a4,61,-25.446110852459004,-69.27514144262295
7090,809ad1c,189,38.5345828148148,-121.50400366137556
7091,a9d5c,932,-44.724689012875544,168.0210149699571
7092,88404c,440,39.269297040909144,-84.51593668409092
7093,4cc93c,510,45.45305084901964,-73.8412593156862
7094,48d60ac,151,64.16172344370864,-21.986144728476802
7095,882b34c3,376,43.654007497340444,-79.40034815425525
7096,4887c781,253,55.94135695652172,-3.18158667588933
7097,132a5414,123,43.780721227642246,11.266856292682919
7098,465f77e3,903,59.32399747065338,18.070618307862695
7099,87938b,71,41.15523071830986,-96.02982095774645
7100,872b12c,342,33.504914406432775,-112.07033380994164
7101,882b34ec,269,43.65586452044609,-79.40753386245355
7102,6b12ae04,156,-33.88896412179487,151.22633498076922
7103,4876103,271,51.52492718450178,-0.2239941586715864
7104,48670e9f,364,53.33663503021967,-6.26346315384617
7105,0d3f263,254,40.96618227952757,-5.674766240157477
7106,89c25964,779,40.71771983697049,-73.96284795250301
7107,89c259a1,374,40.73865029679145,-73.9860676524064
7108,36bc,344,26.48965128779068,107.25920076162784
7109,aa6e7,874,-42.87562324828382,147.30044531464551
7110,5f0f,75,45.20717798666667,141.33443470666654
7111,133bf,262,40.484050687022865,14.942906633587778
7112,5495a1c,101,45.50589420792079,-122.55265819801987
7113,1e8c,255,-29.3670210235294,27.699913835294147
7114,89b7b73,542,38.855237621771195,-77.04750856088555
7115,48670c5,296,53.34529298648651,-6.308361412162159
7116,96624,589,-33.4537442954159,-71.58183920203729
7117,4870ac,202,52.59935891584162,-1.7058541683168293
7118,80c2a4cc,352,34.01897011079543,-118.49427528977274
7119,47b87,240,52.01213874166664,6.684718199999996
7120,12a8f,132,43.0384126742424,0.7432175833333333
7121,89c25987,679,40.719726309278386,-73.99234317673036
7122,54906b4,158,47.61754041139242,-122.27965936708866
7123,858d,230,15.66579081739129,-91.84419742608692
7124,89c25b9,339,40.682464982300885,-73.95098997935101
7125,88f8b,986,33.995344707910675,-81.01660671298147
7126,80dcd7d5,54,33.81472862962963,-117.92099840740738
7127,8640c3,480,29.721897122916573,-95.52130901874989
7128,47805,184,44.93841163586958,10.265039380434779
7129,471d,280,52.989809567857165,19.78115077857144
7130,4cce043,204,45.40041704411764,-75.71968889705875
7131,60199,686,35.17503538921284,138.92201299416917
7132,4d3c,201,49.14413571641788,-82.20230261691552
7133,134c0b2c,171,42.641142935672505,18.105407818713452
7134,0d4e4fcc,676,43.25957294082831,-2.923296573964497
7135,47dec4,172,51.08167665116282,1.041599127906976
7136,89005,124,33.60501778225807,-78.97185412903228
7137,5f0b2f,85,43.12202214117647,141.40124052941172
7138,4876034ec,506,51.508138047430904,-0.07724763438735184
7139,880e2cb9,252,41.8822550873016,-87.63613928968255
7140,48875,534,55.68429434644187,-1.9044346685393279
7141,0d64c,383,37.589880900783335,-1.5035599138381197
7142,12cddaa4,516,43.69679709108524,7.271404370155037
7143,477ea4,51,45.303700313725486,12.312185215686274
7144,8085876c,652,37.76921823466255,-122.47229501073647
7145,0d2464ec,73,41.144320630136974,-8.601509465753427
7146,4876034d,487,51.513039484599595,-0.08015418480492818
7147,89e37a7c,234,42.34802310683765,-71.05566444017099
7148,35b27074,198,31.21829807070708,121.47184491919175
7149,47a87,254,52.153766307086656,13.115420771653522
7150,468edf,554,61.47561637545125,23.807135137184122
7151,56c8d,65,61.576311892307686,-149.61730430769228
7152,87c0fc,309,39.1699472394822,-94.48943177022652
7153,1774,191,2.812417167539269,32.659823565445016
7154,88051f,276,43.09953400000001,-87.89642864492747
7155,89c7f,192,39.3641816041667,-76.374629546875
7156,548672f,199,49.27168303015079,-123.19977675879392
7157,88d90c,257,26.153147859922182,-80.33236176653702
7158,4786a4,316,45.7435111803798,9.274256477848096
7159,8e64,750,8.28606522266666,-71.65242655600012
7160,468fc,107,61.538599411214975,25.553774775700944
7161,0d2efe41,172,42.87798284883719,-8.54637775
7162,5486774,177,49.258161050847455,-122.98409597175142
7163,465f9d5ec,159,59.33088372955983,18.06704692452829
7164,1e957,524,-25.93180476908396,28.090508309160285
7165,47e6727,464,48.844910840517265,2.3998095107758624
7166,47c0d,330,50.9938551909091,5.676444142424241
7167,133b0854,294,40.83869632312924,14.24712073469387
7168,8644b5a6c,179,30.26828534636871,-97.73698572067048
7169,478c6534,135,46.202990451851875,6.155270740740738
7170,47819,723,45.542216,10.530465092669449
7171,880519c,992,43.030910503024174,-87.91019284374981
7172,12cd9,292,43.96363196232877,7.611732373287668
7173,48d3c,331,64.90091961027187,-19.144683634441076
7174,132a4c,328,43.606195707317106,11.270585393292684
7175,47fec,220,45.92238057727274,0.8863305727272729
7176,40a5,433,43.235660642032364,28.006738856812937
7177,89b7b793,386,38.90244046891189,-77.0235329844562
7178,88c2f7,218,27.97398423394496,-82.82945652752294
7179,4741ddc,172,47.47225060465116,19.046858075581397
7180,47169,444,50.00340667567564,19.23423604279279
7181,89e375,146,42.473501561643815,-71.13594037671231
7182,487461,244,50.72218897131143,-1.151605204918033
7183,0ec1,821,14.740067942752747,-17.34951884409258
7184,47c6098c,236,52.35196187288135,4.8976191144067815
7185,30df,370,17.088515483783763,99.92732450810811
7186,1e955,61,-25.76449073770492,28.46279595081965
7187,488934,618,56.72407728478969,-5.067070891585761
7188,487e77,419,54.972419756563276,-1.6428748830548927
7189,89c25a1f3,159,40.71511946540876,-74.00880624528301
7190,80d9534c,129,32.69908603100775,-117.1696065193799
7191,48873,105,55.89563391428572,-2.1177649142857145
7192,6018f54,459,35.592916244008656,139.6674390196079
7193,80dd2d,197,33.86155162436548,-118.0662494873096
7194,391b,424,32.076107808962256,76.2389418514152
7195,85cc4,78,18.50424757692308,-99.58259230769231
7196,8c124,273,17.08202486446884,-62.51271484981678
7197,88e78c,56,28.521236928571433,-81.75019826785713
7198,80858091,291,37.7856778762887,-122.41558588659788
7199,87cf4,869,37.017408240506306,-93.2963974533946
7200,47c654,344,51.97966258430231,5.565500517441865
7201,439,54,61.364228722222194,63.82370364814812
7202,47bd64,84,49.791458654761875,8.744709857142857
7203,479a9,672,47.55075237351193,8.761457272321433
7204,47e6f,286,49.100323342657354,1.9981408671328655
7205,80caf,332,37.2375503945783,-113.0882450361446
7206,40b5,123,46.08019260975609,26.726926886178877
7207,60188b9c,327,35.661289715596325,139.7345953363914
7208,6b1c,526,-34.39926776806085,147.57035523384
7209,4ccec,147,45.46693357823133,-74.50644435374149
7210,60188c0c,779,35.68667966880606,139.75766713863874
7211,808fb71,83,37.39817460240964,-122.05271696385535
7212,48d24,207,64.96484314009655,-18.330631995169103
7213,808580f3,397,37.79683772795973,-122.40906731738042
7214,4639,621,58.694683685990384,7.453992479871171
7215,4887c787,80,55.94840012500002,-3.1818559625000007
7216,88d5,257,22.45668871595331,-79.90118209727628
7217,346e64,90,23.13010294444446,120.42303729999998
7218,6018f7,272,35.56044249632353,139.55912936029426
7219,3102c,896,12.958766806919627,100.90488190848232
7220,132f606c,105,41.896957514285724,12.456632352380955
7221,35f05294,831,39.906178227436605,116.3897996895309
7222,5f8a4,430,38.20003232558139,140.7593211837209
7223,86414,298,29.768932734899344,-95.9009812885907
7224,1dcc673,126,-33.910404539682546,18.397085753968245
7225,8868c,128,37.642492515625,-85.89613349218749
7226,0d197,169,38.457618082840256,-8.679417538461552
7227,1367,455,37.82331616703296,20.817530439560443
7228,8640be4,207,29.72102899033815,-95.33091401932367
7229,3ae254,100,6.87639127,79.95495729000005
7230,48004,122,45.332193024590175,-0.4256552622950819
7231,488eb,269,56.97068104460971,-5.554156390334577
7232,487124,240,51.91790981666667,-1.8061470541666682
7233,487604b6c,206,51.50783874757281,-0.1133213737864078
7234,479014,117,47.4112762820513,8.253916256410255
7235,47df7c,640,50.785818471874975,0.10683490937499998
7236,0d579,562,42.71652088967969,-0.4478466619217078
7237,88e0bc,193,28.606090357512944,-80.61016980310873
7238,43b,133,56.50175270676695,68.68650435338344
7239,7f,835,20.985595591616775,-156.57881779041935
7240,880fd04,569,42.03848127416517,-87.67793555711768
7241,6b733,243,-32.98010012345681,151.57698667901238
7242,476d07d,378,48.22222917195761,16.34879084920632
7243,47b18f7c,177,53.546961920903904,9.945011723163853
7244,47826c,89,46.07056308988765,10.926868460674157
7245,883cab,57,42.31195749122807,-83.65543391228069
7246,346e05c,244,22.680215045081958,120.28861826639343
7247,6021,593,36.9864968634064,140.47873881618884
7248,2e69f1,598,-6.2447705451505024,106.79722295150496
7249,1dcc5f,241,-33.84132152697096,18.486215804979274
7250,60188b5c,498,35.658909540160636,139.7042705823293
7251,47bcc,513,50.65096154191048,8.970420175438583
7252,478ab,135,45.045544222222226,5.302446214814815
7253,89c267,537,40.64585272439473,-73.79325778026065
7254,6d38afb,70,-41.29414349999998,174.79756547142856
7255,5df,89,44.978956134831456,110.03833424719103
7256,465f783,293,59.2904732525597,18.08843266552902
7257,465f99,85,59.458480929411756,17.941094541176476
7258,0d593,124,41.376340935483846,-0.762160879032258
7259,6ad65c4,58,-37.75860634482758,144.90718832758614
7260,182c4,138,-1.2419568985507248,35.417659659420245
7261,876bef,339,40.03898333333334,-105.2606919587021
7262,0d422d,297,40.54133631986534,-3.6342451919191916
7263,858f,625,14.721897998400012,-91.46926134720024
7264,390ce24,253,28.557394268774676,77.21050679841885
7265,479104,102,47.90908712745098,7.831020862745099
7266,46bc,216,58.66556398148148,31.783954305555554
7267,8644b4d,489,30.236960472392603,-97.77293444989796
7268,0d67,656,39.2308891661585,-1.8385016295731686
7269,808d94,358,36.317119840782084,-121.86971774860329
7270,808f7b,580,37.63033454655171,-122.48721888448259
7271,47c3f69,127,51.212317393700786,4.385916724409451
7272,30da3a4,218,18.801084353211003,98.95689073853215
7273,47995,186,48.44503755913983,10.29309823655915
7274,487424,419,51.26791168973742,-1.0454031121718368
7275,0d6048f4,51,39.458888,-0.34143931372549013
7276,880fd39,87,41.940313068965516,-87.63421516091951
7277,86dd,91,31.70777019780221,-106.76010130769227
7278,79553c,54,20.742163166666668,-156.89371844444446
7279,80ec4,726,34.97850497245185,-120.55596454545453
7280,808e4c,537,37.21040497392931,-122.0706876927374
7281,89c2f3c,591,40.87892515566835,-73.91278162098143
7282,875264,237,40.688034084388185,-111.81969194092827
7283,487604bd,151,51.49639676821191,-0.10879061589403972
7284,465e4,553,59.71458584990963,16.655959535262223
7285,88c2c3,314,27.95708906369426,-82.50672240445871
7286,487e70b4,450,54.96915976888884,-1.612830431111112
7287,87e3c,117,41.528203794871786,-90.86710667521375
7288,601c4,516,35.99716542635653,138.3847078604651
7289,47c3717,59,51.0457877118644,3.7056278135593215
7290,0d6d1,94,37.67341978723409,-4.54169468085106
7291,48d6d,76,63.98374061842107,-19.709039394736845
7292,89e5bc,214,41.4232677242991,-71.48329936448607
7293,863d,82,29.909445963414644,-93.2290479756097
7294,0d423c,180,40.35102706666662,-3.51353753333333
7295,4876107,309,51.54694690938502,-0.1982532491909382
7296,89dbc,144,42.566915972222255,-75.24654855555553
7297,12a493,501,41.56222603393214,2.0239935908183666
7298,4786c149,164,45.47484460365855,9.178450646341465
7299,808f804,92,37.78967460869566,-122.32077016304355
7300,0d46c,246,41.43323907723577,-3.972068252032518
7301,0c41cf,146,28.546640595890395,-16.300399972602733
7302,80c8c439,90,36.11599202222221,-115.1696494555556
7303,305024,322,7.821093673913049,98.29605617391304
7304,42f,57,52.68408675438598,79.41202092982456
7305,487384,606,50.74265944389437,-1.551127014851485
7306,30da24,92,18.82578279347826,99.04339235869561
7307,14584c,398,29.943241233668314,31.15443153015074
7308,534d,245,44.20723578775507,-109.00706135510191
7309,5495bc,114,45.589922166666646,-122.39698483333329
7310,808f7e1d,463,37.764828254859594,-122.43271347300235
7311,89e8c,804,40.97963272512438,-72.33616309825874
7312,2e69f7,504,-6.184936914682539,106.79647299007927
7313,488fc,735,57.82543582176877,-4.288800629931968
7314,478a3,449,45.27965293095778,6.330022835189307
7315,3471f,261,22.39609635632184,120.39701853639845
7316,48716c,248,51.594220270161294,-2.0593805564516123
7317,47c6f4,173,51.82280737572256,5.297373427745663
7318,2dd23d1,400,-8.517722337499992,115.25654376000007
7319,4cce04fb,77,45.42969275324676,-75.700366974026
7320,48710c,341,51.74332347800593,-2.2278012228738997
7321,4887c6c,112,55.9229964642857,-3.256084339285714
7322,89c25a16c,264,40.70646879924245,-74.01068971590915
7323,8620a63,193,29.964379849740933,-90.04798397409323
7324,8644b5084,238,30.266123331932782,-97.74329752100832
7325,12a5d,102,42.128635323529416,1.372359431372549
7326,2dd234,157,-8.60274005732484,115.07373612101912
7327,89e2f,753,42.91445376626827,-70.93137092695885
7328,356f,419,35.210345649164665,128.09415541050097
7329,53716fe4,220,51.04612905000005,-114.0789551727273
7330,14a94,113,41.06722234513274,23.6107969557522
7331,87e9,166,40.63128018674699,-92.67024680120494
7332,53717c,489,51.035339456032645,-114.01144946421249
7333,468df3,304,60.199348595394724,24.633910046052613
7334,89e394,567,42.492267680775946,-71.47192550970028
7335,40d4cf4,255,50.4220799843137,30.54209534117647
7336,87374,578,37.036606589965324,-110.08747263321821
7337,470b94e5c,504,50.08610957341267,14.413106418650814
7338,80dad,466,34.11459987339053,-116.2444642403434
7339,6000e75,109,34.663139247706404,135.51317998165138
7340,888cc,908,32.576054624449306,-85.257615985683
7341,4043,103,41.64392567961164,43.57843795145634
7342,880fcb,206,41.93611100485433,-87.81219760679612
7343,47bdac,153,50.24314611764708,8.521872032679738
7344,1dcc6c,345,-34.059538330434755,18.367568582608687
7345,47e66e261,252,48.8609803412699,2.334517138888889
7346,47c5ed,514,52.387093429961084,4.536749500000009
7347,89c25a23,391,40.711846473145776,-74.00456039641965
7348,40d4cd,128,50.46367282812499,30.433963171875
7349,85d7,214,21.848396878504662,-98.26711207943924
7350,85ce7,210,18.847346452380954,-98.98156560952378
